#
#"Theta / deg"	"Farfield (PAA_FA_FREQ) [Array Scanning1] [dBi]"
#--------------------------------------------------------------
-50.000000000000	-1.0385182113172
-49.000000000000	0.56602637787064
-48.000000000000	1.7307439918239
-47.000000000000	2.4232272591922
-46.000000000000	2.6080931610111
-45.000000000000	2.2177925336137
-44.000000000000	1.1156383008608
-43.000000000000	-0.98462972356651
-42.000000000000	-4.7429907044494
-41.000000000000	-10.881114227378
-40.000000000000	-7.8619490334770
-39.000000000000	-2.1811013014125
-38.000000000000	1.1293217619555
-37.000000000000	3.0461269588281
-36.000000000000	3.9813210532525
-35.000000000000	4.0663437603102
-34.000000000000	3.2690542211384
-33.000000000000	1.3724145737399
-32.000000000000	-2.2314712947139
-31.000000000000	-9.1313611833907
-30.000000000000	-9.0296103261454
-29.000000000000	-2.6377869553505
-28.000000000000	0.37596835612830
-27.000000000000	1.4355244976663
-26.000000000000	0.86479559039101
-25.000000000000	-1.7943386204414
-24.000000000000	-9.2456692528455
-23.000000000000	-9.3215765054054
-22.000000000000	-0.059485546670009
-21.000000000000	4.1760814129193
-20.000000000000	6.4733393563709
-19.000000000000	7.5639548989133
-18.000000000000	7.7031288437876
-17.000000000000	6.9820686274368
-16.000000000000	5.4277590657286
-15.000000000000	3.0891436270231
-14.000000000000	0.24082970163378
-13.000000000000	-2.1141041051185
-12.000000000000	-2.0687672950445
-11.000000000000	0.65451560093713
-10.000000000000	4.0826313586576
-9.0000000000000	6.9834989082745
-8.0000000000000	9.0181044587239
-7.0000000000000	10.111407242408
-6.0000000000000	10.202332977416
-5.0000000000000	9.1339445909741
-4.0000000000000	6.4927957621061
-3.0000000000000	0.96794929050280
-2.0000000000000	-19.253000546599
-1.0000000000000	-2.5440703545425
0.0000000000000	1.3275258396781
1.0000000000000	0.76677439020714
2.0000000000000	-1.5300467253475
3.0000000000000	3.5400181797484
4.0000000000000	8.9791258881542
5.0000000000000	12.299718141906
6.0000000000000	14.093771871252
7.0000000000000	14.658771609674
8.0000000000000	14.057896927742
9.0000000000000	12.147478427458
10.000000000000	8.4211261518732
11.000000000000	1.0525305935909
12.000000000000	-16.835414499439
13.000000000000	-1.5315291343787
14.000000000000	-1.6771974437398
15.000000000000	-19.543455835674
16.000000000000	1.7991380656617
17.000000000000	8.9718976943786
18.000000000000	12.676003725762
19.000000000000	14.598063235899
20.000000000000	15.207036315661
21.000000000000	14.607890111914
22.000000000000	12.650636313972
23.000000000000	8.7370982074646
24.000000000000	0.36956351677009
25.000000000000	-6.5441938394417
26.000000000000	2.7741963629720
27.000000000000	3.7640702971827
28.000000000000	-0.88916846269858
29.000000000000	-6.1168286081452
30.000000000000	7.0850639925942
31.000000000000	12.321563923165
32.000000000000	15.100067304025
33.000000000000	16.343140433191
34.000000000000	16.230404534241
35.000000000000	14.468629571636
36.000000000000	9.5637887308157
37.000000000000	-6.2085282090588
38.000000000000	12.482579652864
39.000000000000	18.534861304089
40.000000000000	22.033487905398
41.000000000000	24.301302623019
42.000000000000	25.778785932026
43.000000000000	26.667062591112
44.000000000000	27.072386913067
45.000000000000	27.053615327359
46.000000000000	26.640725901091
47.000000000000	25.841774995315
48.000000000000	24.643543425399
49.000000000000	23.005811234646
50.000000000000	20.845364651028
51.000000000000	17.994618248395
52.000000000000	14.078584109667
53.000000000000	7.9970766397375
54.000000000000	-8.0931626303221
55.000000000000	2.2291940206763
56.000000000000	7.9462824169460
57.000000000000	10.283927107825
58.000000000000	11.257967870924
59.000000000000	11.421762120890
60.000000000000	10.997333184073
61.000000000000	10.085340235657
62.000000000000	8.7256248779867
63.000000000000	6.9196912393669
64.000000000000	4.6450776733191
65.000000000000	1.8881429988451
66.000000000000	-1.1817982605765
67.000000000000	-3.6779760661871
68.000000000000	-4.1577457827915
69.000000000000	-3.1688781893475
70.000000000000	-2.1081801327222
71.000000000000	-1.4369475441647
72.000000000000	-1.1828546555544
73.000000000000	-1.2907241981758
74.000000000000	-1.7057521730787
75.000000000000	-2.3810211793790
76.000000000000	-3.2725016885702
77.000000000000	-4.3276432042084
78.000000000000	-5.4686623066239
79.000000000000	-6.5738531204618
80.000000000000	-7.4761728983531
81.000000000000	-8.0155185427367
82.000000000000	-8.1370383138100
83.000000000000	-7.9289186181385
84.000000000000	-7.5461825857060
85.000000000000	-7.1173920043444
86.000000000000	-6.7302632113577
87.000000000000	-6.4187535992248
88.000000000000	-6.1957487006142
89.000000000000	-6.0606528440785
90.000000000000	-6.0056211919758
91.000000000000	-6.0183418721358
92.000000000000	-6.0826611333413
93.000000000000	-6.1784608276039
94.000000000000	-6.2813090330942
95.000000000000	-6.3629197385178
96.000000000000	-6.3951506738937
97.000000000000	-6.3471517529335
98.000000000000	-6.2029816522581
99.000000000000	-5.9592474880444
100.00000000000	-5.6287264149881
101.00000000000	-5.2371850795954
102.00000000000	-4.8171194052226
103.00000000000	-4.4013775246245
104.00000000000	-4.0185705442552
105.00000000000	-3.6904078315774
106.00000000000	-3.4300133383238
107.00000000000	-3.2400793491896
108.00000000000	-3.1100855939519
109.00000000000	-3.0105111393287
110.00000000000	-2.8981889360699
111.00000000000	-2.7112602818444
112.00000000000	-2.3922673455900
113.00000000000	-1.9145728203193
114.00000000000	-1.3024202853691
115.00000000000	-0.62563155209302
116.00000000000	0.024867524529604
117.00000000000	0.56013593416225
118.00000000000	0.89676004026135
119.00000000000	0.95674137224589
120.00000000000	0.64993790230348
121.00000000000	-0.15111848035333
122.00000000000	-1.6656822480668
123.00000000000	-4.3491377636188
124.00000000000	-9.2921878230112
125.00000000000	-13.101102197235
126.00000000000	-5.5778414639745
127.00000000000	-0.51828932878643
128.00000000000	2.8128895744577
129.00000000000	5.1925092502948
130.00000000000	6.9521495259638
131.00000000000	8.2583378429506
132.00000000000	9.2055173963641
133.00000000000	9.8501247767156
134.00000000000	10.224299018872
135.00000000000	10.340329704182
136.00000000000	10.191120106663
137.00000000000	9.7479384395993
138.00000000000	8.9554931132186
139.00000000000	7.7211847166127
140.00000000000	5.8890952442348
141.00000000000	3.1710165343351
142.00000000000	-1.0838063889343
143.00000000000	-8.8574632448948
144.00000000000	-11.608618274424
145.00000000000	-4.4210748779909
146.00000000000	-1.5453938497641
147.00000000000	-0.71302645305719
148.00000000000	-1.3343469371283
149.00000000000	-3.3559110435244
150.00000000000	-6.9034127604997
151.00000000000	-10.569168337058
152.00000000000	-9.4327338216364
153.00000000000	-7.3309200246915
154.00000000000	-7.0185521865736
155.00000000000	-8.7819291829339
156.00000000000	-13.270200823127
157.00000000000	-17.168504221240
158.00000000000	-11.845419673893
159.00000000000	-8.8238764217216
160.00000000000	-8.2679657985195
161.00000000000	-9.7144228706550
162.00000000000	-12.480598866067
163.00000000000	-12.432525361024
164.00000000000	-9.5332726492135
165.00000000000	-7.8967399004189
166.00000000000	-8.1284753550093
167.00000000000	-10.433565957877
168.00000000000	-14.880266908971
169.00000000000	-14.999724974478
170.00000000000	-11.160763627686
171.00000000000	-9.6725203995295
172.00000000000	-10.667691816184
173.00000000000	-14.475629511857
174.00000000000	-17.064911390133
175.00000000000	-11.884378159964
176.00000000000	-8.8930463498446
177.00000000000	-8.4019953145391
178.00000000000	-10.357638578551
179.00000000000	-16.087570227036
180.00000000000	-19.708312811182
